Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4XNrMwGx1SqP01sqkGTDmo,"One More Night","Overexposed (Deluxe)","Maroon 5",2012-01-01,219466,75,false,204029,2023-10-24T11:22:34Z,"pop","Interscope Records*",0.718,0.82,5,-3.453,0,0.0323,0.0444,0,0.0846,0.613,92.998,4
spotify:track:7ef4DlsgrMEH11cDZd32M6,"One Kiss (with Dua Lipa)","One Kiss (with Dua Lipa)","Calvin Harris,Dua Lipa",2018-04-06,214846,83,false,204029,2023-10-24T11:24:34Z,"edm,pop","Sony Music UK",0.791,0.862,9,-3.24,0,0.11,0.037,0.0000219,0.0814,0.592,123.994,4
spotify:track:0OPyDgTRuIdCJ9B4bYSths,"Hotel Room Service","Pitbull Starring In Rebelution","Pitbull",2009-08-27,237600,79,false,204029,2023-10-24T11:24:48Z,"","Mr.305/Polo Grounds Music/J Records",0.85,0.631,1,-8.401,1,0.227,0.00684,0.000406,0.0679,0.738,126.002,4
spotify:track:6pL7puHxh1psrLzrAlobxQ,"Sexy Bitch (feat. Akon)","One More Love","David Guetta,Akon",2010-11-22,195853,58,true,204029,2023-10-24T11:25:07Z,"edm,dance","Parlophone (France)",0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,4
spotify:track:1i1fxkWeaMmKEB4T7zqbzK,"Don't Let Me Down","Don't Let Me Down","The Chainsmokers,Daya",2016-02-05,208373,84,false,204029,2023-10-24T11:25:20Z,"","Disruptor Records/Columbia",0.533,0.869,11,-5.093,1,0.173,0.156,0.00538,0.136,0.425,159.805,4
spotify:track:1DFD5Fotzgn6yYXkYsKiGs,"Piece Of Your Heart","Piece Of Your Heart","MEDUZA,Goodboys",2019-02-01,152913,72,false,204029,2023-10-24T11:25:28Z,"","Virgin",0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,4
spotify:track:5FXNtC1tLueMAs0V2UdvRx,"Body (feat. Brando)","Body (feat. Brando)","Loud Luxury,Brando",2018-07-20,163216,1,false,204029,2023-10-24T11:25:49Z,"","Armada",0.752,0.764,1,-4.399,1,0.038,0.0476,0.0000944,0.0543,0.582,121.958,4
spotify:track:0zLCBJZSiELJf02ucPP9wb,"Roses - Imanbek Remix","While The World Was Burning","SAINt JHN,Imanbek",2020-11-20,176867,4,true,204029,2023-10-24T11:25:59Z,"slap house","HITCO",0.769,0.719,8,-5.472,1,0.0474,0.0143,0.00777,0.359,0.863,121.955,4
spotify:track:0k2GOhqsrxDTAbFFSdNJjT,"Temperature","The Trinity","Sean Paul",2005-09-27,216320,86,false,204029,2023-10-24T11:26:09Z,"dancehall","VP Records",0.951,0.6,0,-4.675,0,0.0685,0.106,0,0.0712,0.822,125.04,4
spotify:track:5NyS3oxTlos3Agl2YtZwrC,"RITMO (Bad Boys For Life)","TRANSLATION","Black Eyed Peas,J Balvin",2020-11-02,214854,72,true,204029,2023-10-24T11:26:23Z,"reggaeton,latin","Epic",0.732,0.716,10,-6.968,0,0.0561,0.0295,0.000758,0.73,0.666,105.093,4
spotify:track:7AzlLxHn24DxjgQX73F9fU,"No Idea","Heaven Or Hell","Don Toliver",2020-03-13,154424,83,false,204029,2023-10-24T11:26:49Z,"","We Run It Ent./Cactus Jack/Atlantic",0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,4
spotify:track:7LR85XLWw2yXqKBSI5brbG,"Run This Town","The Blueprint 3","JAY-Z,Rihanna,Kanye West",2009-09-08,267520,81,true,204029,2023-10-24T11:27:06Z,"hip hop,east coast hip hop,rap","Roc Nation / Jay-Z",0.632,0.924,1,-1.802,1,0.29,0.281,0,0.263,0.441,86.844,4
spotify:track:3H7ihDc1dqLriiWXwsc2po,"Breaking Me","Breaking Me","Topic,A7S",2019-12-19,166793,76,false,204029,2023-10-24T11:27:24Z,"","Virgin",0.789,0.72,8,-5.652,0,0.218,0.223,0,0.129,0.664,122.031,4
spotify:track:62zFEHfAYl5kdHYOivj4BC,"International Love (feat. Chris Brown)","Planet Pit (Deluxe Version)","Pitbull,Chris Brown",2011-06-17,227280,84,false,204029,2023-10-24T11:27:59Z,"r&b","Mr.305/Polo Grounds Music/J Records",0.67,0.855,0,-3.035,0,0.0499,0.0124,0,0.335,0.648,120.05,4
spotify:track:3Tu7uWBecS6GsLsL8UONKn,"Don't Stop the Party (feat. TJR)","Global Warming: Meltdown (Deluxe Version)","Pitbull,TJR",2012,206120,73,false,204029,2023-10-24T11:28:07Z,"melbourne bounce,big room,bounce","Mr.305/Polo Grounds Music/RCA Records",0.722,0.958,4,-3.617,1,0.0912,0.00726,0,0.375,0.952,127.008,4
spotify:track:3jlbL2OTD5YmIunYzgQTAN,"Live Your Life","Paper Trail","T.I.,Rihanna",2008-09-07,338853,79,true,204029,2023-10-24T11:28:13Z,"southern hip hop","Grand Hustle, LLC",0.375,0.862,11,-3.363,0,0.255,0.071,0,0.211,0.478,159.841,4
spotify:track:0NrwQdPgOlLkVEC3VMlU42,"Memories (feat. Kid Cudi)","One More Love","David Guetta,Kid Cudi",2010-11-22,210093,48,false,204029,2023-10-24T11:28:42Z,"edm,dance","Parlophone (France)",0.561,0.87,8,-6.103,1,0.343,0.0015,0.00000282,0.246,0.498,129.98,4
spotify:track:0xMd5bcWTbyXS7wPrBtZA6,"Burn","Halcyon Days","Ellie Goulding",2013-01-01,231211,61,false,204029,2023-10-24T11:28:53Z,"","Polydor Records",0.559,0.777,1,-5.031,1,0.0432,0.31,0,0.105,0.329,87.016,4
spotify:track:7qiZfU4dY1lWllzX7mPBI3,"Shape of You","÷ (Deluxe)","Ed Sheeran",2017-03-03,233712,91,false,204029,2023-10-24T11:29:13Z,"soft pop","Atlantic Records UK",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,4
spotify:track:22VdIZQfgXJea34mQxlt81,"Can't Feel My Face","Beauty Behind The Madness","The Weeknd",2015-08-28,213520,84,false,204029,2023-10-24T11:29:49Z,"","Universal Republic Records",0.705,0.769,9,-5.526,0,0.0425,0.113,0,0.105,0.583,107.949,4
spotify:track:09IStsImFySgyp0pIQdqAc,"The Middle","The Middle","Zedd,Maren Morris,Grey",2018-01-23,184732,81,false,204029,2023-10-24T11:30:01Z,"edm,country","UMGRI Interscope",0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,4
spotify:track:0wwPcA6wtMf6HUMpIRdeP7,"Hotline Bling","Views","Drake",2016-05-06,267066,81,false,204029,2023-10-24T11:30:13Z,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,4
spotify:track:0CokSRCu5hZgPxcZBaEzVE,"Glorious (feat. Skylar Grey)","GEMINI","Macklemore,Skylar Grey",2017-09-22,220454,81,true,204029,2023-10-24T11:30:27Z,"","Bendo LLC",0.731,0.794,0,-5.126,0,0.0522,0.0323,0.0000259,0.112,0.356,139.994,4
spotify:track:3LlAyCYU26dvFZBDUIMb7a,"Demons","Night Visions","Imagine Dragons",2012-09-04,175200,75,false,204029,2023-10-24T11:30:43Z,"","Kid Ina Korner / Interscope",0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.329,0.419,89.929,4
spotify:track:2j5hsQvApottzvTn4pFJWF,"What Lovers Do (feat. SZA)","Red Pill Blues (Deluxe)","Maroon 5,SZA",2018-06-15,199849,72,false,204029,2023-10-24T11:31:02Z,"pop,r&b","Interscope Records*",0.8,0.598,5,-5.131,0,0.0617,0.0798,0.00000547,0.1,0.422,109.998,4
spotify:track:472HDHu7PsxjbYHy6s8PJ9,"LOVE.","Top 30 US","Kendrick Lamar,Zacari",2018-04-27,214053,49,false,204029,2023-10-24T11:31:32Z,"hip hop,west coast hip hop","UMG Recordings, Inc.",0.806,0.57,10,-7.529,1,0.0874,0.268,0,0.156,0.788,126.074,4
spotify:track:72TFWvU3wUYdUuxejTTIzt,"Work","ANTI (Deluxe)","Rihanna,Drake",2016-01-28,219320,80,true,204029,2023-10-24T11:31:41Z,"rap","Roc Nation / Rihanna",0.723,0.534,11,-6.238,1,0.0891,0.0747,0,0.0919,0.551,91.974,4
spotify:track:3rfhI32Il2hVRKDkuGeeen,"Hey Baby (Drop It to the Floor) (feat. T-Pain)","Planet Pit (Deluxe Version)","Pitbull,T-Pain",2011-06-17,234453,81,false,204029,2023-10-24T11:32:03Z,"","Mr.305/Polo Grounds Music/J Records",0.595,0.912,10,-3.428,0,0.0884,0.0434,0,0.259,0.762,128.024,4
spotify:track:0svvvbTUgEy79F6Sxweyjo,"Temperature","The Trinity","Sean Paul",2005-09-27,216320,67,false,204029,2023-10-24T11:33:00Z,"dancehall","VP Records",0.951,0.597,0,-4.651,0,0.0669,0.104,0,0.0718,0.819,125.024,4
spotify:track:4tCtwWceOPWzenK2HAIJSb,"Work from Home (feat. Ty Dolla $ign)","7/27 (Deluxe)","Fifth Harmony,Ty Dolla $ign",2016-05-27,214480,79,false,204029,2023-10-24T11:33:18Z,"","Syco Music/Epic",0.803,0.585,8,-5.861,1,0.0432,0.103,0.00000394,0.0644,0.593,105.017,4
spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,"Wild Ones (feat. Sia)","Wild Ones","Flo Rida,Sia",2012-06-22,232946,83,false,204029,2023-10-24T11:33:30Z,"","Poe Boy/Atlantic",0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,4
spotify:track:1OAh8uOEOvTDqkKFsKksCi,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","Grateful","DJ Khaled,Rihanna,Bryson Tiller",2017-06-22,204173,77,true,204029,2023-10-24T11:34:09Z,"r&b","Epic/We The Best",0.671,0.672,0,-3.094,0,0.0688,0.0329,0,0.118,0.632,97.979,4
spotify:track:5jsw9uXEGuKyJzs0boZ1bT,"Stitches","Handwritten","Shawn Mendes",2015-04-14,206880,86,false,204029,2023-10-24T11:34:26Z,"","Island Records",0.752,0.754,1,-6.684,1,0.0615,0.0151,0,0.0486,0.755,149.789,4
spotify:track:7JJmb5XwzOO8jgpou264Ml,"There's Nothing Holdin' Me Back","Illuminate (Deluxe)","Shawn Mendes",2017-04-20,199440,88,false,204029,2023-10-24T11:34:38Z,"","Island Records",0.866,0.811,11,-4.063,0,0.0553,0.375,0,0.078,0.969,121.995,4
spotify:track:7ySUcLPVX7KudhnmNcgY2D,"S&M","Loud (Japan Version)","Rihanna",2010-01-01,243600,85,true,204029,2023-10-24T11:34:53Z,"","Def Jam Recordings",0.769,0.685,1,-5.019,1,0.041,0.0105,0.000124,0.0887,0.836,127.977,4
spotify:track:0NTMtAO2BV4tnGvw9EgBVq,"Bitch Better Have My Money","Bitch Better Have My Money","Rihanna",2015-03-26,219305,77,true,204029,2023-10-24T11:35:16Z,"","Roc Nation / Rihanna",0.781,0.728,1,-4.981,1,0.0621,0.0509,0.00000194,0.257,0.395,102.99,4
spotify:track:1UGMu0Tf5nmKoYIPPztbQQ,"Lonely","Trouble","Akon",2006-01-01,235800,61,true,204029,2023-10-24T11:37:04Z,"","SRC Records",0.621,0.525,5,-7.873,0,0.0391,0.314,0,0.126,0.6,90.072,4
spotify:track:2kQuhkFX7uSVepCD3h29g5,"Smack That","Konvicted","Akon,Eminem",2006-01-01,212360,86,true,204029,2023-10-24T11:37:11Z,"rap,hip hop","Konvict/Upfront/SRC/Universal Records",0.939,0.741,5,-5.171,0,0.0471,0.323,0,0.107,0.925,118.978,4
spotify:track:3eR23VReFzcdmS7TYCrhCe,"It Ain't Me (with Selena Gomez)","It Ain't Me (with Selena Gomez)","Kygo,Selena Gomez",2017-02-16,220780,80,false,204029,2023-10-24T11:37:28Z,"tropical house","Kygo",0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968,4
spotify:track:0wsXdby1T3PWLauIkGUZzg,"Hula Hoop","Me 4 U","OMI",2015-10-16,205474,63,false,204029,2023-10-24T11:37:44Z,"","Ultra Records, LLC",0.673,0.842,10,-4.666,0,0.039,0.0248,0,0.294,0.508,121.986,4
spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,"Treat You Better","Illuminate","Shawn Mendes",2017-04-20,187973,87,false,204029,2023-10-24T11:37:48Z,"","Island Records",0.443,0.82,10,-4.091,0,0.34,0.107,0,0.107,0.771,82.697,4
spotify:track:4nVBt6MZDDP6tRVdQTgxJg,"Story of My Life","Midnight Memories (Deluxe)","One Direction",2013-11-25,245493,87,false,204029,2023-10-24T11:37:53Z,"","Syco Music",0.6,0.663,3,-5.802,1,0.0477,0.225,0,0.119,0.286,121.07,4
spotify:track:7l4FLIvwZX5Qy72kopmS9w,"Scream & Shout","#willpower","will.i.am,Britney Spears",2013-01-01,252266,46,false,204029,2023-10-24T11:38:04Z,"pop","Interscope",0.784,0.66,0,-6.866,1,0.0431,0.0363,0.0000897,0.259,0.453,130.016,4
spotify:track:7vS3Y0IKjde7Xg85LWIEdP,"Problem","My Everything (Deluxe)","Ariana Grande,Iggy Azalea",2014-08-22,193920,80,false,204029,2023-10-24T11:39:15Z,"pop","Universal Records",0.66,0.805,1,-5.352,0,0.153,0.0192,0.00000883,0.159,0.625,103.021,4
spotify:track:65YsalQBmQCzIPaay72CzQ,"Diamonds","Diamonds","Rihanna",2012-01-01,225200,66,false,204029,2023-10-24T11:39:33Z,"","Def Jam Recordings",0.554,0.669,11,-6.041,0,0.0426,0.00108,0,0.138,0.405,91.993,4
spotify:track:1vYXt7VSjH9JIM5oRRo7vA,"Dance The Night - From Barbie The Album","Dance The Night (From Barbie The Album)","Dua Lipa",2023-05-25,176579,84,false,204029,2023-10-24T11:39:49Z,"pop","Atlantic Records",0.671,0.845,11,-4.93,0,0.048,0.0207,0,0.329,0.775,110.056,4
spotify:track:3IJYUaN3tx04S4TYyZHKoP,"Party Girl","Fallin'","StaySolidRocky",2020-07-15,147800,74,true,204029,2023-10-24T11:40:14Z,"","Columbia",0.73,0.439,6,-9.864,0,0.0609,0.747,0,0.0988,0.615,130.09,4
spotify:track:63WVeFX5l2UHPhLlQv0ipB,"In the Air Tonight","R-Kive","Phil Collins",2014-09-30,330493,52,false,204029,2023-10-24T11:40:29Z,"soft rock","Rhino Atlantic",0.429,0.233,0,-14.292,1,0.0337,0.538,0.00000254,0.0556,0.268,189.567,4
spotify:track:5Hroj5K7vLpIG4FNCRIjbP,"Best Day Of My Life","Oh What A Life","American Authors",2014-01-01,194240,83,false,204029,2023-10-24T11:40:36Z,"","Island Records",0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000227,0.0558,0.536,100.012,4
spotify:track:466s1BacUmiRdR3ISvNjyx,"Bang Bang","My Everything (Deluxe)","Jessie J,Ariana Grande,Nicki Minaj",2014-08-22,199320,63,false,204029,2023-10-24T11:41:40Z,"pop","Universal Records",0.703,0.747,0,-4.446,0,0.0894,0.283,0,0.396,0.699,149.974,4
spotify:track:7EiZI6JVHllARrX9PUvAdX,"Low Life (feat. The Weeknd)","EVOL","Future,The Weeknd",2016-04-13,313546,85,true,204029,2023-10-24T11:42:58Z,"rap","Epic/Freebandz/A1",0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,4
spotify:track:7zsXy7vlHdItvUSH8EwQss,"Cold Water","Cold Water","Major Lazer,Justin Bieber,MØ",2016-07-22,185360,71,false,204029,2023-10-24T11:43:05Z,"moombahton","Mad Decent PS (Bieber/Major Lazer)",0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.5,92.946,4
spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,"In My Feelings","Scorpion","Drake",2018-06-29,217925,76,true,204029,2023-10-24T11:43:24Z,"rap","Cash Money/Drake LP6",0.835,0.626,1,-5.833,1,0.125,0.0589,0.00006,0.396,0.35,91.03,4
spotify:track:3Vo4wInECJQuz9BIBMOu8i,"Finesse - Remix; feat. Cardi B","Finesse (Remix) [feat. Cardi B]","Bruno Mars,Cardi B",2017-12-20,217288,78,false,204029,2023-10-24T11:43:37Z,"","Atlantic Records",0.704,0.859,5,-4.877,0,0.0996,0.0185,0,0.0215,0.926,105.115,4
spotify:track:7tGlzXJv6GD5e5qlu5YmDg,"Love Me","I Am Not A Human Being II (Deluxe)","Lil Wayne,Drake,Future",2013-01-01,253440,3,true,204029,2023-10-24T11:44:32Z,"rap,hip hop","CM/Republic",0.674,0.608,8,-6.628,0,0.0334,0.0119,0,0.103,0.464,124.952,4
spotify:track:04KTF78FFg8sOHC1BADqbY,"Hot In Herre","Nellyville","Nelly",2002-06-25,228240,80,true,204029,2023-10-24T11:44:47Z,"","Motown",0.956,0.741,11,-4.753,0,0.124,0.204,0,0.0615,0.911,107.075,4
spotify:track:0CXVjQI9wsqaGeIARkkpYc,"I Wanna Love You","Konvicted","Akon,Snoop Dogg",2006-01-01,247066,78,true,204029,2023-10-24T11:45:06Z,"g-funk,west coast hip hop,gangster rap,hip hop,rap","Konvict/Upfront/SRC/Universal Records",0.866,0.454,0,-9.383,1,0.0414,0.0373,0.00000149,0.275,0.368,99.982,4
spotify:track:7iL6o9tox1zgHpKUfh9vuC,"In Da Club","Get Rich Or Die Tryin'","50 Cent",2003-02-06,193466,84,true,204029,2023-10-24T11:45:14Z,"east coast hip hop","Shady Records",0.899,0.713,6,-2.752,0,0.366,0.255,0,0.0708,0.777,90.051,4
spotify:track:3wKKkGVn7cVSfgPeYYIiXG,"Kiss Kiss (feat. T-Pain)","Exclusive (Expanded Edition)","Chris Brown,T-Pain",2007-11-06,250666,79,false,204029,2023-10-24T11:46:11Z,"r&b","Jive",0.729,0.658,10,-3.386,0,0.225,0.0506,0,0.0693,0.551,140.043,3
spotify:track:7BcOUi4FQ3wBLmNTW0yfCR,"The Spins","K.I.D.S.","Mac Miller,Empire Of The Sun",2010-08-13,195873,75,true,204029,2023-10-24T11:47:31Z,"","Rostrum Records",0.794,0.766,9,-3.894,0,0.0377,0.0135,0,0.0785,0.55,127.006,4
spotify:track:4uUG5RXrOk84mYEfFvj3cK,"I'm Good (Blue)","I'm Good (Blue)","David Guetta,Bebe Rexha",2022-08-26,175238,88,true,204029,2023-10-24T11:49:17Z,"edm,dance","Parlophone UK",0.561,0.965,7,-3.673,0,0.0343,0.00383,0.00000707,0.371,0.304,128.04,4
spotify:track:6WzRpISELf3YglGAh7TXcG,"Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)","Popular (Music from the HBO Original Series)","The Weeknd,Playboi Carti,Madonna",2023-06-02,215466,85,true,204029,2023-10-26T08:57:56Z,"rage rap","XO / Republic Records",0.854,0.674,1,-6.23,1,0.184,0.0517,0.0000853,0.509,0.848,99.022,4
spotify:track:3BwkldhE22DdxOcXegF2Kv,"Bananza (Belly Dancer)","Trouble Deluxe Edition","Akon",2005-01-01,238493,66,false,204029,2023-10-28T04:42:08Z,"","SRC Records",0.877,0.702,10,-5.899,0,0.127,0.0334,0.00000892,0.743,0.69,104.833,4
spotify:track:6qAcApH8obo8eqatCKUHd9,"Bad Blood (feat. Kendrick Lamar) (Taylor's Version)","1989 (Taylor's Version) [Deluxe]","Taylor Swift,Kendrick Lamar",2023-10-27,199773,74,false,204029,2023-10-29T07:53:55Z,"hip hop,west coast hip hop","Taylor Swift",0.604,0.644,2,-6.931,1,0.0889,0.0143,0,0.237,0.197,170.088,4
spotify:track:4mCf3vQf7z0Yseo0RxAi3V,"Desperado","ANTI (Deluxe)","Rihanna",2016-01-28,186466,72,false,204029,2023-11-08T14:23:57Z,"","Roc Nation / Rihanna",0.68,0.609,0,-5.222,0,0.044,0.323,0,0.102,0.325,94.35,3
spotify:track:02nTpchENdZ4Nm8AfTmrFv,"Conceited","Conceited","Flo Milli",2022-06-17,146440,57,true,204029,2023-11-19T03:13:44Z,"","'94 Sounds/RCA Records",0.978,0.683,8,-5.743,1,0.0981,0.0634,0.0000588,0.523,0.419,118.041,4
spotify:track:7gihksIHhs6nw5tYlI6UEq,"Mrs. Officer","Tha Carter III","Lil Wayne,Bobby V.,Kidd Kidd",2008-01-01,286906,69,true,204029,2023-11-19T12:56:01Z,"rap,hip hop,r&b","CM/Republic",0.92,0.553,6,-5.068,1,0.191,0.236,0,0.0767,0.947,112.022,5
spotify:track:7E1dQbOk1qcx9gEPUMBKsk,"Maria","Believe (Deluxe Edition)","Justin Bieber",2012-06-15,248293,72,false,204029,2023-11-20T10:29:38Z,"","RBMG/Def Jam",0.825,0.687,6,-6.794,0,0.0414,0.00997,0.0000132,0.19,0.294,111.002,4
spotify:track:0dcf0L6F1LUA1nE2zWH4J2,"The Party & The After Party","Trilogy","The Weeknd",2012-11-13,459386,66,true,204029,2023-11-26T10:13:48Z,"","CP Records",0.424,0.634,5,-7.456,0,0.392,0.476,0,0.113,0.385,203.592,4
spotify:track:1udwFobQ1JoOdWPQrp2b6u,"Surround Sound (feat. 21 Savage & Baby Tate)","The Forever Story (Extended Version)","JID,21 Savage,Baby Tate",2022-10-31,229938,80,true,204029,2023-11-27T11:20:28Z,"","Dreamville/Interscope",0.574,0.567,7,-7.126,0,0.465,0.164,0,0.258,0.526,75.965,4
spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Creepin' (with The Weeknd & 21 Savage)","HEROES & VILLAINS","Metro Boomin,The Weeknd,21 Savage",2022-12-02,221520,84,true,204029,2023-11-27T11:21:46Z,"","Republic Records",0.716,0.613,1,-6.018,0,0.0522,0.391,0,0.0813,0.157,97.914,4
spotify:track:3F5CgOj3wFlRv51JsHbxhe,"Jimmy Cooks (feat. 21 Savage)","Honestly Nevermind","Drake,21 Savage",2022-06-17,218364,83,true,204029,2023-11-27T11:21:58Z,"rap","OVO",0.529,0.673,0,-4.711,1,0.175,0.000307,0.00000241,0.093,0.366,165.921,4
spotify:track:7hU3IHwjX150XLoTVmjD0q,"MONEY","LALISA","LISA",2021-09-10,168227,75,true,204029,2023-12-05T23:10:38Z,"k-pop","YG Entertainment/Interscope Records",0.831,0.554,1,-9.998,0,0.218,0.161,0.0000612,0.152,0.396,140.026,4
spotify:track:1xWkeSPhf3bZqHY7Ncz8vp,"500lbs","500lbs","Lil Tecca",2023-07-21,144390,71,true,204029,2023-12-05T23:11:36Z,"melodic rap,rap","Galactic / Republic Records",0.724,0.779,7,-5.412,0,0.0807,0.098,0,0.127,0.53,123.013,4
spotify:track:68Dni7IE4VyPkTOH9mRWHr,"No Role Modelz","2014 Forest Hills Drive","J. Cole",2014-12-09,292799,88,true,204029,2023-12-12T00:18:31Z,"rap","Roc Nation Records LLC",0.69,0.521,10,-8.492,0,0.339,0.324,0,0.0534,0.494,100.028,4
spotify:track:7uDUb37h7Xdhza1eWMkoJv,"Friends","Nostalgia - EP","Chase Atlantic",2015-02-21,230010,87,false,204029,2023-12-13T02:20:53Z,"","BMG Rights Management (US) LLC",0.328,0.608,11,-6.368,0,0.038,0.0117,0.00000645,0.108,0.0796,107.384,3
spotify:track:6PDWMQJ55ZYrGrSx3EZzl4,"The Exit","Superache","Conan Gray",2022-06-24,221054,72,false,204029,2023-12-14T02:14:06Z,"","Republic Records",0.58,0.416,0,-9.591,1,0.0291,0.608,0,0.0883,0.453,82.015,4
spotify:track:34xGLuxM0rkxhCVyMSqwJO,"Stolen Dance","Sadnecessary","Milky Chance",2013-05-31,313684,84,false,204029,2023-12-21T11:53:59Z,"","Stoned In Paradise",0.884,0.581,11,-8.813,1,0.0378,0.427,0.000206,0.0759,0.728,114.016,4
spotify:track:6REbwUNlppTfcnV4d4ZoZi,"Swimming Pools (Drank)","Swimming Pools (Drank)","Kendrick Lamar",2012-01-01,247800,84,true,204029,2023-12-22T06:34:55Z,"hip hop,west coast hip hop","Aftermath",0.693,0.445,8,-5.892,1,0.257,0.00625,0.000234,0.0899,0.199,74.044,4
spotify:track:1XcFa5d1qoWdCIICnXlggj,"I Wouldn't Mind","Fall out of Line","He Is We",2017-03-15,200059,66,false,204029,2024-01-03T21:49:50Z,"","Independent",0.557,0.295,0,-7.583,1,0.0277,0.798,0,0.0951,0.411,108.055,4
spotify:track:7KA4W4McWYRpgf0fWsJZWB,"See You Again (feat. Kali Uchis)","Flower Boy","Tyler The Creator,Kali Uchis",2017-07-21,180386,93,true,204029,2024-01-04T11:02:21Z,"","Columbia",0.558,0.559,6,-9.222,1,0.0959,0.371,0.00000749,0.109,0.62,78.558,4
spotify:track:0uHnegOU2eTG0Lbz2bHA1I,"Last Night","Meet The Vamps","The Vamps",2014-01-01,187644,56,false,204029,2024-01-15T22:48:35Z,"","EMI",0.629,0.759,6,-6.671,1,0.0611,0.00694,0,0.29,0.937,91.041,4
spotify:track:4tKGFmENO69tZR9ahgZu48,"Murder On The Dancefloor","Read My Lips (Deluxe Version)","Sophie Ellis-Bextor",2002-06-06,230013,83,false,204029,2024-01-21T02:31:40Z,"","Polydor Records",0.73,0.849,1,-5.281,0,0.0299,0.00234,0.0000257,0.312,0.887,117.308,4
spotify:track:0kED9Cvl5jMbgCaDtjTtEF,"Fuck all ya'll","Fuck all ya'll","JDHD beats",2022-10-21,219837,0,true,204029,2024-01-25T10:28:53Z,"","1541953 Records DK",0.89,0.844,5,-4.926,0,0.243,0.375,0.00000778,0.0527,0.88,95.34,4
spotify:track:2K7xn816oNHJZ0aVqdQsha,"Softcore","Hard To Imagine The Neighbourhood Ever Changing","The Neighbourhood",2018-11-02,206280,87,false,204029,2024-01-26T03:31:57Z,"","Columbia",0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,4
spotify:track:6Se3x9ANMLv0dCDsjGmEjh,"do re mi","digital druglord","blackbear",2017-04-21,212027,71,true,204029,2024-01-26T12:04:58Z,"","Alamo",0.745,0.593,8,-6.35,1,0.0524,0.00522,0.00000506,0.123,0.17,111.001,3
spotify:track:3pndPhlQWjuSoXhcIIdBjv,"What They Want","There's Really A Wolf","Russ",2017-05-05,165853,73,true,204029,2024-01-28T09:09:54Z,"","Columbia",0.71,0.404,1,-10.04,0,0.379,0.484,0,0.0953,0.398,139.553,4
spotify:track:7LqjznQwfrax7MjQXmxqdQ,"Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix","This Is Me...Then","Jennifer Lopez,Jadakiss,Styles P",2002,187840,72,false,204029,2024-02-05T11:24:22Z,"east coast hip hop","Epic",0.845,0.768,6,-5.448,1,0.188,0.00733,0.00000504,0.0575,0.96,100,4
spotify:track:1Has1GQfJPjAxwKuyWHgu6,"Or Nah (feat. The Weeknd Wiz Khalifa & DJ Mustard) - Remix","Playlist: Hip Hop","Ty Dolla $ign,The Weeknd,Wiz Khalifa,DJ Mustard",2018-09-28,242983,61,true,204029,2024-02-05T23:08:12Z,"rap","Rhino",0.805,0.33,1,-8.712,0,0.1,0.22,0,0.105,0.211,121.97,4
spotify:track:2XcEaVhx9EDMcEB33D92o8,"My Blood","Halcyon","Ellie Goulding",2012-01-01,234184,68,false,204029,2024-02-11T06:12:59Z,"","Polydor Records",0.476,0.592,9,-5.283,0,0.029,0.556,0,0.281,0.306,87.003,4
spotify:track:4QCnMOWxfDkTsGt82HULFb,"Lights","Old But Gold","Ellie Goulding",2020-03-20,245853,63,false,204029,2024-02-11T06:14:00Z,"","UME - Global Clearing House",0.699,0.732,8,-6.307,0,0.0304,0.0771,0.00198,0.131,0.676,120.028,4
